Incident ID	Incident Date	State	City Or County	Address	# Killed	# Injured	Operations	Incidence type
1065208	March 7, 2018	Alabama	Huntsville	615 Murray Road	1	0		children
1064623	March 7, 2018	Tennessee	Memphis	Bonita Dr	0	1		children
1065393	March 7, 2018	Georgia	Lithonia	6250 Hillandale Dr	0	1		children
1065603	March 7, 2018	Georgia	Decatur		0	1		children
1063840	March 4, 2018	Georgia	Cartersville	Herring St	0	1		children
1062304	March 4, 2018	Louisiana	Shreveport	3410 Jackson Street	0	1		children
1062835	March 4, 2018	Louisiana	Rayne	900 block of Reynolds Street	0	1		children
1061638	March 3, 2018	Missouri	Saint Louis	I-70 and Union Blvd	0	1		children
1062132	March 3, 2018	Ohio	Hayesville		0	1		children
1062802	March 2, 2018	Colorado	Arboles		1	0		children
1061204	March 2, 2018	North Carolina	Greensboro	1373 Lees Chapel Rd	0	2		children
1061451	March 1, 2018	North Carolina	Laurinburg	3rd St	1	0		children
1060419	March 1, 2018	Texas	Houston	3900 block of Scott St	1	1		children
1059452	February 28, 2018	Tennessee	Memphis	National St and Fairoaks Ave	0	2		children
1060952	February 28, 2018	Louisiana	Winnsboro	2100 block of Roland St	0	1		children
1059172	February 27, 2018	Florida	Gainesville	1100 block on NE 16th Ave	0	2		children
1057428	February 26, 2018	Georgia	Lagrange	1000 block of Whitesville Rd	0	1		children
1057929	February 26, 2018	New York	Brooklyn	8221 Flatlands Ave	0	1		children
1057949	February 25, 2018	California	Sylmar	I-210 and CA-118	0	1		children
1057493	February 25, 2018	Illinois	Chicago	4700 W North Ave	0	2		children
1056455	February 24, 2018	Ohio	Cincinnati	Hamilton Ave and Roosevelt Ave	0	3		children
1057192	February 24, 2018	West Virginia	Charleston		0	1		children
1056271	February 23, 2018	Ohio	Akron	Hamlin St and Wildwood Ave	0	3		children
1055679	February 22, 2018	Tennessee	Jackson	100 block of E Deaderick St	0	1		children
1055120	February 21, 2018	New Jersey	Asbury Park	405 Ridge Ave	1	1		children
1054663	February 21, 2018	Kentucky	Hulen	68 Charles Collett Road	0	1		children
1053616	February 20, 2018	Michigan	Bay City	3716 Wheeler Rd	3	0		children
1053272	February 20, 2018	Alabama	Moulton	Pinhook Rd	1	0		children
1054251	February 19, 2018	South Carolina	North Charleston	Hillandale Rd	0	1		children
1053413	February 19, 2018	Tennessee	Brownsville	Highland St	0	1		children
1052347	February 18, 2018	Missouri	Saint Louis	Montgomery St and N Grand Blvd	0	1		children
1052294	February 18, 2018	Florida	Jacksonville	1300 block of Mount Herman St	1	1		children
1053085	February 18, 2018	California	Madera	Tozer St and Olive Ave	1	1		children
1052372	February 18, 2018	Texas	San Antonio	2893 Cinema Ridge	0	5		children
1051659	February 16, 2018	Ohio	Akron	900 block of Mercer Ave	1	0		children
1050264	February 14, 2018	Georgia	Savannah	Sunset Blvd and April St	1	1		children
1049070	February 13, 2018	Missouri	Kansas City (Raytown)	6307 Ash Ave	0	1		children
1048788	February 12, 2018	Alabama	Birmingham	5001 Sugar Ray Dr	0	2		children
1048070	February 11, 2018	Ohio	Cleveland	6800 block of Guthrie Ave	0	1		children
1047484	February 10, 2018	Missouri	Barnhart	7218 Valley Dr	2	0		children
1047308	February 10, 2018	Georgia	Atlanta	Cedar Avenue	0	1		children
1045590	February 8, 2018	Florida	Jacksonville	2000 block of Lewis St	0	2		children
1045450	February 8, 2018	Alabama	Talladega		1	0		children
1044829	February 6, 2018	Indiana	Fort Wayne	1900 Pontiac St	0	3		children
1044477	February 5, 2018	Kansas	Girard	130th St	0	1		children
1043364	February 5, 2018	Texas	Mabank	Albany Dr	0	1		children
1042224	February 3, 2018	South Carolina	Dillon	Lester Rd	1	2		children
1041668	February 2, 2018	Missouri	Saint Louis	6200 block of Kinsey Pl	3	0		children
1063057	February 1, 2018	South Carolina	Sumter	800 block of Broad St	0	1		children
1040625	January 31, 2018	Illinois	Chicago	10300 S Ave N	0	1		children
1039068	January 29, 2018	Missouri	Poplar Bluff	Hwy JJ	1	0		children
1039803	January 29, 2018	Nevada	Carson City	3400 block of Airport Rd	0	1		children
1039583	January 29, 2018	Indiana	South Bend	1800 block of Chapin St	0	1		children
1039152	January 29, 2018	California	Los Angeles	10400 block of Avalon Blvd	0	1		children
1037937	January 28, 2018	Texas	Houston	1400 block of W Gulf Bank Rd	1	0		children
1038406	January 28, 2018	New Jersey	Jersey City	57 Dales Ave	0	1		children
1039102	January 28, 2018	Tennessee	Madison	Sarver St	0	1		children
1037226	January 27, 2018	Texas	Texas City	2800 block of Lynn Cir	1	0		children
1036936	January 26, 2018	Florida	Marianna	Townhouse Rd	1	0		children
1036358	January 25, 2018	Missouri	Grain Valley	900 block of NW Dogwood Dr	0	1		children
1036482	January 25, 2018	Utah	Vernal		0	1		children
1035257	January 25, 2018	Georgia	Byromville	Church Ave and Hill Street	3	1		children
1036561	January 25, 2018	Wisconsin	Livingston	W Co Rd E	0	1		children
1035930	January 24, 2018	Georgia	Atlanta	2543 Susan Lane	0	1		children
1035094	January 24, 2018	Arkansas	Warren	S Martin St	0	1		children
1035148	January 24, 2018	Texas	Fort Worth	3900 block of Lawnwood St	1	0		children
1034355	January 23, 2018	Colorado	Colorado Springs	1145 Bell Tower Heights	0	1		children
1032393	January 21, 2018	Florida	Orlando	3101 Willow Bend Blvd	0	4		children
1031681	January 20, 2018	Illinois	Chicago	2000 N Laramie Ave	0	2		children
1031762	January 20, 2018	California	Compton	2876 W Alondra Blvd	1	0		children
1033101	January 20, 2018	Ohio	Lorain	Larkmoor Ave and Missouri Ave	0	2		children
1031949	January 20, 2018	Missouri	Kansas City	Emmanuel Cleaver II Blvd and US 71	1	0		children
1031951	January 20, 2018	Pennsylvania	Pittsburgh (Homewood)	7000 block of Hermitage St	0	1		children
1039431	January 20, 2018	Florida	Webster		0	1		children
1030545	January 19, 2018	Arkansas	North Little Rock	5900 McCain Park Pl	1	1		children
1030452	January 17, 2018	Michigan	Grand Rapids	Montgomery St SE	2	0		children
1028786	January 17, 2018	Missouri	Springfield	2400 Block of W Alta St	0	1		children
1042072	January 15, 2018	Florida	Alachua	14223 NW 156th Pl	0	5		children
1027788	January 15, 2018	Arizona	Phoenix	N 19th Ave and W Cactus Rd	0	1		children
1028274	January 14, 2018	California	Stockton	Country Club Blvd	0	1		children
1026993	January 14, 2018	North Carolina	Charlotte	2000 Block of Cairns Mill Ct	0	1		children
1027319	January 14, 2018	Missouri	Saint Louis	Sidney St and California Ave	0	1		children
1026727	January 13, 2018	Texas	San Antonio	W Travis St and NW 25th St	0	2		children
1027069	January 12, 2018	Virginia	Newport News	13200 block of Aqueduct Dr	0	1		children
1025876	January 12, 2018	North Carolina	Durham	3804 N Duke St	0	1		children
1025673	January 12, 2018	Tennessee	Nashville	2614 Jenkins Ct	3	2		children
1025072	January 11, 2018	Illinois	Rockford	800 Concord Ave	0	1		children
1027677	January 10, 2018	Louisiana	Monroe (Richwood)	Highland Road	0	1		children
1023912	January 10, 2018	Missouri	Saint Louis	10400 block of Count Dr	0	1		children
1023575	January 9, 2018	North Carolina	Statesville	Caldwell St	0	3		children
1022547	January 8, 2018	Texas	Galveston	5222 Seawall Blvd	4	0		children
1023151	January 8, 2018	Louisiana	Shreveport	2619 Merwin Street	0	1		children
1022711	January 7, 2018	Florida	Marianna	FL 73	0	1		children
1022094	January 6, 2018	Alabama	Gadsden	1000 Rainbow Drive	0	2		children
1020918	January 5, 2018	California	Santa Clarita	28871 Startree Ln	4	0		children
1020666	January 4, 2018	Missouri	Kansas City	300 block of E 6th Terrace	0	1		children
1021270	January 4, 2018	Illinois	Maywood	500 W Lake St	1	3		children
1021029	January 4, 2018	Louisiana	Baton Rouge	900 Block of N 31st St	0	1		children
1020167	January 2, 2018	Pennsylvania	Orwigsburg	214 E Market St	0	1		children
1019174	January 1, 2018	North Carolina	Charlotte	2305 Farmer St	0	2		children
1018466	January 1, 2018	California	Los Angeles	Baring Cross and W 88th St	0	1		children
1018902	January 1, 2018	Alabama	Bessemer (Concord)	6400 block of William Dr	1	0		children
1019515	January 1, 2018	Michigan	Flint	5501 Granville Ave	1	0		children
1019113	January 1, 2018	California	Los Angeles	W 105th St and Denker Ave	0	3		children
478117	December 29, 2015	Texas	San Antonio	4611 East Houston Street	0	1		children
474960	December 28, 2015	Alaska	Bethel		1	0		children
473322	December 27, 2015	Florida	Miami	15120 Jackson St	1	0		children
474614	December 27, 2015	Arizona	Yuma	Arizona Avenue	0	2		children
473198	December 27, 2015	Michigan	Detroit	1600 block of Steel Street	1	1		children
473376	December 27, 2015	Maryland	Baltimore	1200 block of W. North Ave.	0	3		children
475106	December 27, 2015	New Jersey	Newark	Morris and Springfield Avenue	0	2		children
473382	December 26, 2015	Michigan	Gowen	Lincoln Lake Ave NE and 18 Mile Rd NE	1	1		children
473661	December 26, 2015	Virginia	Newport News	400 block of West 27th Street	0	1		children
472699	December 26, 2015	Michigan	Gowen	Riverview Dr	1	1		children
472541	December 26, 2015	New Jersey	Jersey City	Harrison and Bergen Street	0	1		children
472427	December 25, 2015	North Carolina	Chapel Hill	700 block of Trinity Court	1	0		children
472078	December 25, 2015	Oregon	Molalla	30700 block of S Marian St	0	1		children
471962	December 25, 2015	New Jersey	Edgewater	100 Tower Drive	3	0		children
471867	December 25, 2015	Florida	Jacksonville	Franklin and Odessa	0	4		children
471382	December 24, 2015	Ohio	Dayton	1716 N Gettysburg Ave	0	1		children
472729	December 24, 2015	North Carolina	Boone	123 Old Chigger Trail	0	1		children
471331	December 23, 2015	Arizona	Tucson	5751 N. Kolb Rd	3	0		children
469985	December 21, 2015	Pennsylvania	Reading	Muhlenberg and Maple streets	0	1		children
469411	December 21, 2015	Missouri	Saint Louis	1600 block of Emerald Creek Drive	1	0		children
469532	December 20, 2015	Illinois	Cairo	Cedar Street	0	1		children
468995	December 19, 2015	California	San Diego	3800 block of Caminito Aguilar	0	1		children
468902	December 19, 2015	California	San Diego	3884 Caminito Aguilar	0	1		children
469334	December 19, 2015	Texas	Houston	10633 Strickland	0	1		children
467238	December 16, 2015	Illinois	Chicago	1000 block of North Leamington Avenue	0	1		children
466339	December 15, 2015	Ohio	Columbus	1900 block of South 9th Street	0	1		children
466483	December 15, 2015	Missouri	Imperial	5400 block of Lakewood Terrace	0	1		children
466375	December 14, 2015	Ohio	Toledo	2100 block of Alvin Street	0	1		children
465223	December 14, 2015	Pennsylvania	Philadelphia	700 block of W Luzerne St	0	1		children
466826	December 14, 2015	Arizona	Kayenta		3	0		children
464077	December 12, 2015	Alaska	Anchorage	4000 block of Wispen Circle	0	1		children
464183	December 12, 2015	Illinois	Chicago	5900 block of South Calumet Avenue	0	1		children
463953	December 11, 2015	Tennessee	Estill Springs	100 block of Honey Lane	1	0		children
463630	December 11, 2015	Kansas	South Hutchinson	107 East Avenue B	1	0		children
463734	December 11, 2015	Pennsylvania	Pittsburgh	1222 Brownsville Rd	0	4		children
464672	December 10, 2015	Iowa	Davenport	600 block of E. 14th Street	0	1		children
462881	December 9, 2015	Oklahoma	Tulsa	East 46th Street North and North Lewis Ave	0	3		children
462233	December 9, 2015	Texas	Dallas	4900 block of South Buckner Boulevard	1	0		children
462311	December 8, 2015	Georgia	Atlanta	2727 Godby Road	0	1		children
461080	December 8, 2015	Georgia	Jesup	1282 Sunset Boulevard	0	2		children
461515	December 7, 2015	Tennessee	Cleveland	Hillview Drive NW	2	0		children
460192	December 6, 2015	Louisiana	New Orleans	7300 block of Brevard Street	0	1		children
474452	December 6, 2015	Georgia	Conyers	Frontier Drive	0	1		children
460386	December 6, 2015	Nebraska	Omaha	North 108th Street and Military Road	2	3		children
459880	December 5, 2015	Georgia	Atlanta	2051 Flat Shoals Road SE	0	1		children
459778	December 5, 2015	Ohio	Dayton	600 block of Hulbert Avenue	0	1		children
469236	December 4, 2015	Utah	Orem		1	0		children
458902	December 3, 2015	Ohio	Columbus	700 block of Kelton Avenue	0	1		children
458718	December 3, 2015	Michigan	Taylor	13333 Telegraph Road	2	1		children
464760	December 2, 2015	Ohio	Columbus		0	1		children
459219	December 1, 2015	Oklahoma	Tulsa	4950 S. Mingo Road	0	1		children
455891	November 30, 2015	Tennessee	Nashville	84 Whitsett Road	0	1		children
455142	November 29, 2015	Washington	Everett	12400 block of Admiralty Way	0	1		children
454770	November 28, 2015	New York	Rome	519 West Dominick	1	0		children
454699	November 28, 2015	Georgia	Atlanta	1041 Martin Street SE	1	0		children
454747	November 26, 2015	Ohio	Baltic	102 Baltic Haus Drive	0	1		children
452756	November 24, 2015	North Carolina	Raleigh	4204 Ferriday Court	0	1		children
452768	November 24, 2015	Ohio	Northwood	314 W. Andrus Road	1	1		children
452007	November 23, 2015	Ohio	Columbus	90 block of S Terrace Ave	4	1		children
451495	November 22, 2015	Louisiana	New Orleans	1900 block of Gallier St	0	17		children
451245	November 21, 2015	Tennessee	Goodlettsville	452 Moss Trail	1	0		children
450375	November 20, 2015	Texas	Waco		1	1		children
450382	November 19, 2015	Texas	Lubbock (county)		0	1		children
450278	November 19, 2015	Minnesota	Minneapolis	1500 block of Plymouth Avenue	0	2		children
449691	November 18, 2015	Arkansas	Little Rock	3401 Lamar Street	1	0		children
449814	November 18, 2015	California	Fresno	California Avenue and Martin Luther King Jr. Boulevard	0	5		children
449884	November 18, 2015	California	Bakersfield	4300 block of Palmacia Drive	1	1		children
449502	November 17, 2015	California	Richmond	200 block of South 37th Street	0	2		children
448947	November 17, 2015	Arkansas	Benton	Nelson Court	1	0		children
576117	November 16, 2015	Texas	Laredo		0	1		children
449342	November 16, 2015	Texas	Laredo	800 block of George Road	0	1		children
449063	November 16, 2015	Virginia	Richmond	300 block of Red Ash Drive	1	2		children
448419	November 15, 2015	Texas	Tennessee Colony	800 block of An County Rd 2217	5	0		children
448110	November 15, 2015	South Carolina	Rock Hill	Amelia Avenue	1	0		children
448651	November 15, 2015	California	Stockton	100 block of East First Street	0	1		children
446996	November 13, 2015	Florida	Jacksonville	1300 block of South Shirley Oaks Drive	4	1		children
446656	November 12, 2015	Texas	Houston	Antoine and Beltway 8 North	0	1		children
446363	November 12, 2015	Illinois	Chicago	9000 block of South Bishop	0	1		children
446630	November 12, 2015	Georgia	Albany	700 block of Mobile Avenue	0	1		children
461070	November 12, 2015	Texas	Houston	Old Telegraph Rd and Ridge Hollow Dr	0	1		children
446006	November 11, 2015	Georgia	Jackson	500 block of Carr Avenue	1	0		children
446644	November 11, 2015	Texas	Houston	W. Little York	0	1		children
444725	November 9, 2015	Michigan	Detroit	6600 block of Barton Street	1	0		children
443979	November 8, 2015	North Carolina	Brunswick	Mill Pond Road	0	1		children
443629	November 7, 2015	Georgia	Waycross	600 block of Owens Street	1	2		children
443803	November 7, 2015	Ohio	Dayton	200 block of East Bruce Avenue	1	0		children
443637	November 6, 2015	Texas	Houston	7800 block of Elvera	2	0		children
443266	November 6, 2015	Michigan	Troy	2105 South Blvd W	0	1		children
443233	November 6, 2015	New Jersey	Plainfield	300 block of Evona Ave	1	2		children
443430	November 4, 2015	Kentucky	Owensboro	2742 Western Pkwy	1	0		children
442358	November 4, 2015	New Jersey	Asbury Park	Springwood Ave and Atkins Ave	0	2		children
441724	November 3, 2015	Louisiana	Marksville	Martin Luther King Dr	1	1		children
440972	November 2, 2015	Illinois	Chicago	8000 S Damen Ave	1	0		children
440475	November 1, 2015	Illinois	Chicago	7600 block of South Parnell Avenue	0	1		children
440450	November 1, 2015	Pennsylvania	Pittsburgh	456 Hays Ave	1	1		children
440288	October 31, 2015	California	Stockton	Swain Road and Tam O’ Shanter Drive	0	2		children
439235	October 30, 2015	Arizona	Phoenix	18th Street and Baseline Road	0	1		children
442235	October 30, 2015	New Mexico	Espanola	1911 Avenida Canada	0	1		children
439251	October 29, 2015	Florida	Fort Myers	3600 block of Seminole Avenue	0	1		children
438485	October 28, 2015	Ohio	Cleveland	6600 block of Bliss Avenue	0	1		children
438251	October 28, 2015	California	San Jose	1900 block of Almaden Road	0	2		children
438178	October 27, 2015	Georgia	Acworth	1059 Athena Court	1	0		children
436814	October 26, 2015	North Carolina	Hendersonville	158 Golden Eagle Way	1	0		children
437452	October 25, 2015	Florida	Orlando	4614 Alrix Drive	0	2		children
436177	October 24, 2015	Pennsylvania	Erie	2057 Charleston Ave	0	1		children
437473	October 24, 2015	Florida	Cape Coral	1518 Northeast 43rd Lane	1	2		children
436151	October 24, 2015	Arkansas	Forrest City		0	1		children
447561	October 24, 2015	Texas	Mission	4600 block of Sorita Street	0	1		children
435845	October 23, 2015	Texas	San Antonio	Canterbury Drive	0	1		children
436180	October 23, 2015	Florida	Bartow	Hunt Road	0	1		children
435605	October 22, 2015	Georgia	Warner Robins	508 Diggs Boulevard	0	1		children
435309	October 21, 2015	Wisconsin	Milwaukee	77th and Villard	0	1		children
433558	October 20, 2015	New Mexico	Albuquerque	I-40 and 98th St NW	1	0		children
433306	October 20, 2015	Louisiana	Lake Charles	400 block of Scott Street	0	2		children
433256	October 19, 2015	Florida	Lehigh Acres	South Alabama Road	0	1		children
433026	October 19, 2015	Georgia	Rhine	Oak Grove Church Road	0	1		children
432756	October 18, 2015	Illinois	Chicago	3500 block of East 97th Street	0	1		children
432918	October 17, 2015	California	Panorama City	Wakefield Avenue and Osborne Street	0	1		children
432540	October 17, 2015	Georgia	Dallas	400 block of Fairview Drive	1	1		children
432413	October 17, 2015	Illinois	Chicago	1000 block of N Francisco Ave	1	0		children
431430	October 13, 2015	Georgia	Savannah	7800 block of Clyo Circle	1	1		children
429410	October 12, 2015	Georgia	Decatur	4731 Glenwood Road	0	4		children
432013	October 12, 2015	Georgia	Pendergrass		0	1		children
428781	October 11, 2015	Nevada	Las Vegas	9100 block of Wine Cellar Avenue	1	0		children
428864	October 11, 2015	Missouri	Kansas City	8400 block of East 93rd Terrace	0	1		children
429981	October 10, 2015	Alabama	Tuscaloosa	13000 block of North Rosser Road	0	1		children
428562	October 10, 2015	Utah	Hyrum		1	0		children
427983	October 8, 2015	New Mexico	Dulce		2	0		children
426731	October 5, 2015	Delaware	Wilmington	Bennett and East Eighth streets	0	1		children
425312	October 4, 2015	Maryland	Baltimore	3500 block of Old York Road	0	1		children
425402	October 4, 2015	Tennessee	Clarksville	900 block of Princeton Drive	1	1		children
425119	October 3, 2015	Tennessee	White Pine	Robin Road	1	0		children
425438	October 3, 2015	Florida	West Palm Beach	200 block of W 29th St	0	1		children
424878	October 2, 2015	Oklahoma	Tulsa	1600 block of N. Lewis Avenue	0	3		children
424559	October 2, 2015	Nevada	Las Vegas	7200 block of Hardtack Circle	3	0		children
423708	October 1, 2015	Ohio	Cleveland	E 145th Street and Spear Ave	1	0		children
424447	September 30, 2015	New Mexico	Las Cruces	2230 Dona Ana Road	0	1		children
422507	September 30, 2015	Tennessee	Memphis	4300 block of Graceland	0	1		children
423088	September 29, 2015	Missouri	Eureka	4901 Six Flags Road	2	0		children
421982	September 29, 2015	Illinois	Chicago	7000 block of South Harper Avenue	0	1		children
422376	September 28, 2015	Pennsylvania	Philadelphia	5000 block of Boudinot St	0	3		children
422035	September 28, 2015	Illinois	Chicago	5300 block of South Aberdeen Street	2	3		children
421650	September 28, 2015	Ohio	Cincinnati	1800 block of Hewitt Ave	0	5		children
420860	September 27, 2015	Illinois	Chicago	1400 block of East 66th Place	0	3		children
421561	September 27, 2015	Florida	Belle Glade	400 block of Southwest D Road	0	1		children
421867	September 27, 2015	Missouri	Malden	600 block of North Kimball	0	3		children
419683	September 25, 2015	Texas	Houston	6500 block of Narcissus	1	1		children
419879	September 24, 2015	Michigan	Battle Creek	120 block of Greentree Boulevard	0	1		children
419698	September 24, 2015	Oregon	Dallas	2000 block of Mistletoe Road	0	1		children
418964	September 23, 2015	Florida	Fort Myers	Dale St and Veronica S. Shoemaker Blvd	0	4		children
419036	September 23, 2015	California	Los Angeles	9400 block of South Figueroa Street	0	3		children
418028	September 22, 2015	Alabama	Madison	Brier Ridge Court	2	1		children
417710	September 22, 2015	North Carolina	Hollister	1400 block of Mills Road	1	2		children
418008	September 20, 2015	North Carolina	Mount Airy	1000 block of Old Rockford Street	0	1		children
417996	September 20, 2015	New York	Bronx	821 Cauldwell Avenue	0	1		children
416946	September 20, 2015	Alabama	Selma	Water Avenue	0	3		children
416704	September 19, 2015	Ohio	Cleveland	108th and Shaker Boulevard	1	1		children
416821	September 19, 2015	Indiana	Indianapolis	6100 block of E. 40th Street	0	1		children
416812	September 19, 2015	Indiana	Indianapolis	3900 block of Graceland Ave	1	3		children
416564	September 18, 2015	Utah	Salt Lake City	639 N. Sir Philip Dr.	3	0		children
416156	September 18, 2015	Indiana	Muncie	700 block of South Elm Street	0	1		children
415730	September 18, 2015	Illinois	Chicago	82nd and Jeffery	0	1		children
418318	September 17, 2015	South Dakota	Geddes	36705 379th Street	6	0		children
415089	September 16, 2015	Pennsylvania	Pittsburgh	N Lang Ave and Monticello St	0	3		children
489753	September 16, 2015	Pennsylvania	Pittsburgh	Monticello Street	0	3		children
414436	September 15, 2015	Ohio	Cleveland	East 113th Street and Regalia	1	1		children
413341	September 13, 2015	Texas	Dallas	7700 block of Seco Blvd	0	3		children
413264	September 13, 2015	Missouri	Kansas City	9100 block of Oak Street	0	1		children
424187	September 13, 2015	California	Greenwood	4600 block of Highway 193	3	0		children
413464	September 13, 2015	Texas	Dallas	7700 block of Seco Boulevard	0	3		children
412910	September 11, 2015	Maryland	Baltimore	2400 block of Barclay Street	1	1		children
411437	September 9, 2015	Missouri	Saint Louis	Aldine and Billups	0	1		children
411221	September 9, 2015	Pennsylvania	Pittsburgh	2400 block of Chauncy St	0	1		children
411822	September 9, 2015	Massachusetts	Brockton	20 Battles Farm Drive	0	1		children
416027	September 8, 2015	Missouri	Kansas City	East 84th Street and Hillcrest Road	3	0		children
410022	September 8, 2015	Arizona	Casa Grande		0	1		children
409780	September 7, 2015	Missouri	Belton	I-49	0	2		children
409304	September 6, 2015	North Carolina	Winston Salem (Winston-salem)	Burke Village Ln	0	1		children
409147	September 6, 2015	Texas	Fort Worth	3600 block of Mountcastle Drive	2	0		children
408449	September 5, 2015	North Carolina	Charlotte	6800 block of Fieldvale Place	1	3		children
408801	September 5, 2015	Texas	Dallas	4500 S. Lancaster Road	0	1		children
408249	September 5, 2015	Missouri	Kansas City	400 block of North Elmwood Avenue	1	0		children
407750	September 4, 2015	Ohio	Cleveland	2300 block of Louise Harris Drive	1	0		children
408282	September 4, 2015	Wisconsin	Milwaukee	4200 block of West Lisbon	0	1		children
408204	September 4, 2015	Alabama	Eutaw	Baron Road	1	0		children
407406	September 3, 2015	Mississippi	Braxton	Perez Cove	0	1		children
406848	September 2, 2015	Illinois	Chicago	7400 block of South St. Lawrence Avenue	1	0		children
407854	September 1, 2015	New Jersey	Long Branch	245 Joline Avenue	4	0		children
405666	September 1, 2015	Pennsylvania	Pittsburgh	1600 block of Sandusky Ct	1	0		children
407824	September 1, 2015	Maryland	Baltimore	W. North Avenue and Rosedale Street	0	3		children
404153	August 30, 2015	Delaware	Ocean View	37000 block of Muddy Neck Road	0	1		children
502948	August 30, 2015	Delaware	Ocean View (Oceanview)	37000 block of Muddy Neck Road	0	1		children
404417	August 30, 2015	Vermont	West Rutland (Ira)	US-4	0	1		children
404238	August 29, 2015	Tennessee	Bristol	618 Henson Road	3	2		children
404916	August 29, 2015	Tennessee	Memphis	700 block of Chesnut Avenue	0	1		children
403683	August 28, 2015	Illinois	Chicago	4600 block of South Ellis	0	2		children
404068	August 28, 2015	Missouri	Kansas City	53rd Street and Wabash Avenue	0	1		children
403660	August 27, 2015	California	Rancho Cordova	10500 block of Croetto Way	0	2		children
402674	August 27, 2015	Indiana	Knightstown	5598 W Old National Rd	3	0		children
404035	August 27, 2015	Oklahoma	Tulsa	2100 block of Martin Luther King Jr. Boulevard	0	1		children
407917	August 27, 2015	Missouri	Saint Louis	Bessie and Shreve	0	1		children
401223	August 25, 2015	Missouri	Saint Louis	7700 block of Utica Dr	1	0		children
401051	August 25, 2015	Georgia	Augusta	310 Kentucky Avenue	0	1		children
401430	August 25, 2015	Louisiana	New Orleans	1700 block of LaHarpe Street	1	1		children
400590	August 24, 2015	North Carolina	Wilmington	1500 block of Railroad Street	0	1		children
400693	August 24, 2015	Ohio	Cincinnati	1900 block of Goodman Ave	0	1		children
401091	August 23, 2015	Virginia	Hardy	Heatherton Lane	1	0		children
399761	August 22, 2015	Texas	Dallas	3500 block of Wilhurt Avenue	0	2		children
400122	August 22, 2015	California	Oakland	2600 block of 77th Avenue	0	2		children
399909	August 22, 2015	Texas	Dallas	North Marsalis Avenue and East 6th street	0	1		children
398999	August 21, 2015	Indiana	Indianapolis	3500 block of North Temple Avenue	0	1		children
399384	August 21, 2015	Texas	New Braunfels	Shadow Circle	0	1		children
398810	August 20, 2015	Georgia	Savannah	401 Carolan Street	0	1		children
398475	August 19, 2015	Georgia	Columbus	1000 Wynnton Rd	0	1		children
397740	August 18, 2015	Missouri	Saint Louis	9200 block of Ellison Dr	1	1		children
396949	August 18, 2015	Delaware	Wilmington	700 block of Townsend Place	0	1		children
453601	August 17, 2015	Illinois	Chicago	8700 block of South Sangamon Street	0	1		children
395788	August 16, 2015	Colorado	Denver	47th Avenue and Race Street	0	1		children
396061	August 15, 2015	Pennsylvania	Chester	1000 block of Potter Street	0	2		children
396033	August 14, 2015	New York	Niagara Falls	Highland Avenue	0	1		children
393335	August 12, 2015	Ohio	Columbus	Mock Road and Brentnell Avenue	0	1		children
393409	August 12, 2015	Pennsylvania	Philadelphia	1100 block of E Chelten Ave	0	1		children
392029	August 11, 2015	Ohio	Columbus	400 block of Glenwood Ave	0	1		children
391450	August 10, 2015	Delaware	Wilmington	400 block of W. 7th Street	1	2		children
391184	August 10, 2015	Michigan	Flint	200 block of W. Home Avenue	2	0		children
392083	August 10, 2015	Florida	Lakeland		0	1		children
391074	August 9, 2015	Wisconsin	Milwaukee	2000 block of W. Lapham	0	1		children
391403	August 9, 2015	Delaware	Lincoln	21000 block of W. Mayhew Dr.	0	2		children
390798	August 8, 2015	Maryland	Owings Mills	Enchanted Hills Road	0	2		children
390960	August 8, 2015	North Carolina	Statesville	162 Trent Road	3	0		children
390070	August 8, 2015	Indiana	Indianapolis	Harcourt and Westlane	0	1		children
390526	August 8, 2015	Texas	Houston	2211 Falling Oaks	8	0		children
388583	August 5, 2015	Alaska	Anchorage	4000 block of Olympic Terrace Circle	1	0		children
388072	August 5, 2015	Pennsylvania	Ford City	1123 Fourth Avenue	0	1		children
388816	August 5, 2015	Mississippi	Mccomb	200 block of McComb Street	1	0		children
387334	August 4, 2015	Florida	Miami	112 NE 71st Street	0	1		children
387165	August 3, 2015	Massachusetts	Worcester	40 Everett Gaylord Boulevard	0	2		children
386699	August 3, 2015	Michigan	Detroit	16000 block of Eastwood Street	1	0		children
386898	August 3, 2015	Texas	Longview	2500 block of North Eastman Road	1	0		children
387135	August 3, 2015	North Carolina	Henderson	111 S. Pinkston Street	0	2		children
386331	August 2, 2015	Illinois	Chicago	5600 block of South Bishop	0	1		children
387302	August 2, 2015	Illinois	Chicago	2500 block of North Parkside Avenue	0	2		children
385525	August 1, 2015	Wisconsin	Milwaukee	3300 block of 21st Street	0	4		children
386937	August 1, 2015	Florida	Orlando	5801 Shenandoah Way	0	4		children
386283	August 1, 2015	Pennsylvania	Chester	West 9th and Engle	0	1		children
385553	August 1, 2015	North Carolina	Greensboro	608 Julian Street	0	1		children
385141	July 31, 2015	District of Columbia	Washington	300 block of Ridge Rd SE	0	1		children
385567	July 31, 2015	Pennsylvania	Chester	West 9th and Engle Streets	0	1		children
385564	July 31, 2015	Missouri	Saint Louis	Natural Bridge Avenue and Goodfellow Boulevard	0	2		children
384935	July 31, 2015	Mississippi	Grenada	East Street	0	1		children
